timestamps,TP9,AF7,AF8,TP10,Right AUX
1746583605.153,-1000.000,-220.215,-116.699,-1000.000,0.000
1746583605.157,-229.980,18.066,-60.059,-187.988,0.000
1746583605.161,-819.824,238.281,0.977,-810.059,0.000
1746583605.164,237.793,35.156,-64.941,230.469,0.000
1746583605.168,-1000.000,-195.312,-147.461,-1000.000,0.000
1746583605.172,-339.355,-79.102,-90.820,-287.109,0.000
1746583605.176,-834.473,216.309,19.043,-815.430,0.000
1746583605.180,416.016,122.559,-12.207,373.535,0.000
1746583605.184,-1000.000,-201.172,-117.188,-1000.000,0.000
1746583605.188,-773.438,-141.113,-85.449,-687.500,0.000
1746583605.192,831.543,167.480,36.621,925.293,0.000
1746583605.196,886.719,169.434,18.066,827.148,0.000
1746583605.200,-635.742,-150.879,-111.816,-707.520,0.000
1746583605.204,-1000.000,-226.562,-124.512,-1000.000,0.000
1746583605.207,61.035,56.641,-31.738,163.086,0.000
1746583605.211,-792.480,230.957,8.301,-792.480,0.000
1746583605.215,65.430,-20.020,-66.895,4.883,0.000
1746583605.219,-1000.000,-236.816,-125.000,-1000.000,0.000
1746583605.223,-246.582,-36.621,-51.270,-233.398,0.000
1746583605.227,-814.453,187.988,31.738,-812.012,0.000
1746583605.231,240.723,-14.648,-30.762,238.281,0.000
1746583605.235,-1000.000,-265.625,-129.395,-1000.000,0.000
1746583605.239,-454.590,-134.277,-77.637,-390.625,0.000
1746583605.243,-887.207,146.484,32.715,-857.910,0.000
1746583605.247,541.992,97.656,10.254,494.141,0.000
1746583605.250,-1000.000,-169.922,-95.703,-1000.000,0.000
1746583605.254,-934.570,-164.062,-107.422,-839.355,0.000
1746583605.258,574.219,122.559,-8.301,713.867,0.000
1746583605.262,-911.133,163.086,16.602,-978.516,0.000
1746583605.266,-335.449,-131.348,-69.824,-438.477,0.000
1746583605.270,-1000.000,-244.141,-102.539,-1000.000,0.000
1746583605.274,-78.613,5.859,-25.879,10.742,0.000
1746583605.278,-796.387,201.172,40.039,-789.062,0.000
1746583605.282,174.805,-44.922,-40.039,116.211,0.000
1746583605.286,-1000.000,-270.508,-119.141,-1000.000,0.000
1746583605.289,-257.324,-65.430,-54.688,-251.465,0.000
1746583605.293,-810.059,205.078,31.250,-810.547,0.000
1746583605.297,245.117,51.270,-13.672,240.234,0.000
1746583605.301,-1000.000,-221.680,-102.539,-1000.000,0.000
1746583605.305,-530.273,-114.746,-67.871,-466.309,0.000
1746583605.309,-946.289,172.852,39.551,-904.785,0.000
1746583605.313,684.082,119.141,29.785,621.094,0.000
1746583605.317,-872.559,-187.988,-81.055,-952.637,0.000
1746583605.321,-1000.000,-194.336,-92.773,-993.164,0.000
1746583605.325,328.613,112.305,21.973,490.234,0.000
1746583605.329,-827.637,195.312,45.898,-864.746,0.000
1746583605.332,-168.457,-89.355,-88.867,-246.094,0.000
1746583605.336,-1000.000,-244.141,-135.742,-1000.000,0.000
1746583605.340,-188.477,-26.855,-22.461,-106.445,0.000
1746583605.344,-810.059,200.684,57.129,-794.922,0.000
1746583605.348,229.004,5.371,-32.715,205.078,0.000
1746583605.352,-1000.000,-214.844,-124.512,-1000.000,0.000
1746583605.356,-265.625,-34.668,-53.223,-263.184,0.000
1746583605.360,-808.594,231.445,37.598,-808.594,0.000
1746583605.364,311.523,60.059,-7.812,290.039,0.000
1746583605.368,-1000.000,-239.258,-99.121,-1000.000,0.000
1746583605.372,-706.055,-153.320,-79.102,-606.445,0.000
1746583605.375,890.625,148.926,31.738,994.629,0.000
1746583605.379,853.027,138.184,45.898,773.438,0.000
1746583605.383,-685.059,-177.246,-72.266,-780.762,0.000
1746583605.387,-1000.000,-209.473,-120.117,-1000.000,0.000
1746583605.391,157.227,91.309,-21.973,277.344,0.000
1746583605.395,-797.363,208.496,41.016,-805.664,0.000
1746583605.399,-31.738,-49.805,-49.316,-79.590,0.000
1746583605.403,-1000.000,-225.098,-104.980,-1000.000,0.000
1746583605.407,-236.328,-15.137,-12.695,-208.008,0.000
1746583605.411,-818.359,220.215,61.523,-809.570,0.000
1746583605.415,240.234,2.441,-15.137,233.398,0.000
1746583605.418,-1000.000,-277.832,-106.934,-1000.000,0.000
1746583605.422,-404.785,-117.676,-51.270,-325.195,0.000
1746583605.426,-862.305,188.477,62.500,-830.078,0.000
1746583605.430,487.793,88.867,4.883,437.500,0.000
1746583605.434,-1000.000,-215.332,-113.770,-1000.000,0.000
1746583605.438,-854.980,-174.316,-87.402,-739.258,0.000
1746583605.442,702.637,129.883,18.555,849.121,0.000
1746583605.446,-991.211,175.781,28.320,940.430,0.000
1746583605.450,-469.727,-98.633,-70.312,-549.805,0.000
1746583605.454,-1000.000,-198.242,-99.609,-1000.000,0.000
1746583605.457,17.578,35.156,-9.766,91.309,0.000
1746583605.461,-791.016,187.012,45.410,-789.062,0.000
1746583605.465,91.797,-59.082,-40.039,46.387,0.000
1746583605.469,-1000.000,-254.883,-102.539,-1000.000,0.000
1746583605.473,-248.535,-41.016,-37.109,-244.141,0.000
1746583605.477,-814.453,215.332,34.180,-812.988,0.000
1746583605.481,241.699,41.504,-40.527,240.234,0.000
1746583605.485,-1000.000,-208.008,-122.559,-1000.000,0.000
1746583605.489,-508.789,-117.188,-55.664,-424.316,0.000
1746583605.493,-914.062,166.016,41.992,-871.582,0.000
1746583605.497,567.871,129.395,13.672,516.113,0.000
1746583605.500,-977.539,-205.566,-91.309,-1000.000,0.000
1746583605.504,-1000.000,-225.098,-98.633,-957.520,0.000
1746583605.508,383.789,88.867,-6.348,535.645,0.000
1746583605.512,-864.746,180.176,31.250,-914.062,0.000
1746583605.516,-265.625,-101.562,-62.988,-349.609,0.000
1746583605.520,-1000.000,-233.398,-102.051,-1000.000,0.000
1746583605.524,-161.621,6.348,2.441,-62.012,0.000
1746583605.528,-812.012,189.941,51.270,-795.410,0.000
1746583605.532,198.730,-52.734,-51.758,150.391,0.000
1746583605.536,-1000.000,-258.301,-124.512,-1000.000,0.000
1746583605.540,-261.230,-53.223,-56.152,-256.348,0.000
1746583605.543,-810.547,208.008,37.598,-811.035,0.000
1746583605.547,305.664,53.223,-4.395,277.344,0.000
1746583605.551,-1000.000,-236.816,-113.281,-1000.000,0.000
1746583605.555,-635.254,-179.688,-76.660,-566.895,0.000
1746583605.559,994.141,139.648,43.457,-959.473,0.000
1746583605.563,728.027,145.020,19.043,671.387,0.000
1746583605.567,-834.473,-184.570,-97.656,-901.855,0.000
1746583605.571,-1000.000,-219.238,-104.004,-1000.000,0.000
1746583605.575,247.070,91.797,17.090,367.676,0.000
1746583605.579,-806.641,207.520,54.688,-824.707,0.000
1746583605.582,-86.914,-79.102,-69.824,-151.855,0.000
1746583605.586,-1000.000,-224.121,-130.859,-1000.000,0.000
1746583605.590,-224.609,16.602,-32.227,-163.574,0.000
1746583605.594,-815.430,222.656,48.828,-801.758,0.000
1746583605.598,234.863,-0.977,-35.645,225.586,0.000
1746583605.602,-1000.000,-232.422,-114.746,-1000.000,0.000
1746583605.606,-312.988,-70.801,-38.086,-268.555,0.000
1746583605.610,-825.684,187.500,55.664,-808.594,0.000
1746583605.614,419.434,80.566,6.836,375.488,0.000
1746583605.618,-1000.000,-218.750,-105.469,-1000.000,0.000
1746583605.622,-724.121,-159.180,-89.355,-637.207,0.000
1746583605.625,852.539,155.762,26.855,952.148,0.000
1746583605.629,964.355,170.410,41.504,884.277,0.000
1746583605.633,-524.902,-133.301,-67.871,-634.766,0.000
1746583605.637,-1000.000,-210.449,-100.586,-1000.000,0.000
1746583605.641,144.531,80.566,-3.418,241.699,0.000
1746583605.645,-790.039,199.219,29.785,-799.316,0.000
1746583605.649,-1.465,-93.750,-69.824,-52.734,0.000
1746583605.653,-1000.000,-271.484,-115.723,-1000.000,0.000
1746583605.657,-239.746,-30.762,-35.156,-234.863,0.000
1746583605.661,-818.359,207.520,38.086,-817.383,0.000
1746583605.665,241.699,-0.977,-23.438,239.746,0.000
1746583605.668,-1000.000,-270.020,-116.211,-1000.000,0.000
1746583605.672,-451.172,-120.117,-68.848,-383.789,0.000
1746583605.676,-884.277,187.012,45.410,-854.980,0.000
1746583605.680,527.832,122.559,27.832,489.258,0.000
1746583605.684,-1000.000,-174.316,-72.266,-1000.000,0.000
1746583605.688,-939.453,-170.410,-82.031,-844.238,0.000
1746583605.692,575.684,112.305,8.301,720.215,0.000
1746583605.696,-934.570,142.578,32.227,995.605,0.000
1746583605.700,-384.277,-146.973,-69.336,-489.258,0.000
1746583605.704,-1000.000,-244.141,-95.703,-1000.000,0.000
1746583605.708,-57.617,22.461,0.977,40.527,0.000
1746583605.711,-793.945,191.406,54.199,-786.133,0.000
1746583605.715,170.898,-60.059,-32.227,111.328,0.000
1746583605.719,-1000.000,-229.004,-112.793,-1000.000,0.000
1746583605.723,-257.812,-27.832,-48.828,-251.953,0.000
1746583605.727,-810.547,211.914,42.969,-811.523,0.000
1746583605.731,247.070,58.105,-0.488,241.211,0.000
1746583605.735,-1000.000,-232.910,-96.191,-1000.000,0.000
1746583605.739,-554.688,-148.438,-67.383,-491.699,0.000
1746583605.743,-945.312,155.273,41.992,-909.668,0.000
1746583605.747,628.418,108.398,21.484,588.867,0.000
1746583605.750,-938.965,-196.777,-83.496,-990.234,0.000
1746583605.754,-1000.000,-214.844,-85.449,-977.051,0.000
1746583605.758,346.680,84.473,-1.953,503.906,0.000
1746583605.762,-832.031,191.895,18.066,-872.070,0.000
1746583605.766,-181.152,-96.191,-67.871,-263.184,0.000
1746583605.770,-1000.000,-246.582,-103.027,-1000.000,0.000
1746583605.774,-181.641,-10.742,-16.113,-96.191,0.000
1746583605.778,-809.082,201.172,47.363,-792.969,0.000
1746583605.782,228.027,-7.324,-39.062,207.520,0.000
1746583605.786,-1000.000,-237.305,-117.188,-1000.000,0.000
1746583605.790,-266.602,-62.012,-53.711,-264.648,0.000
1746583605.793,-808.594,186.523,40.039,-807.129,0.000
1746583605.797,338.379,45.898,7.812,300.781,0.000
1746583605.801,-1000.000,-241.699,-95.703,-1000.000,0.000
1746583605.805,-656.738,-156.738,-84.473,-589.844,0.000
1746583605.809,949.219,162.598,32.715,-991.699,0.000
1746583605.813,833.496,139.160,54.688,763.184,0.000
1746583605.817,-692.871,-165.039,-64.941,-788.086,0.000
1746583605.821,-1000.000,-202.637,-122.070,-1000.000,0.000
1746583605.825,164.551,82.520,-35.645,286.621,0.000
1746583605.829,-800.781,196.777,21.484,-811.035,0.000
1746583605.833,-51.758,-108.398,-62.988,-105.957,0.000
1746583605.836,-1000.000,-277.344,-106.934,-1000.000,0.000
1746583605.840,-234.375,-13.184,-10.742,-205.078,0.000
1746583605.844,-818.359,220.215,68.848,-811.035,0.000
1746583605.848,239.258,-9.277,-1.465,233.398,0.000
1746583605.852,-1000.000,-280.273,-90.820,-1000.000,0.000
1746583605.856,-377.930,-125.488,-47.852,-316.406,0.000
1746583605.860,-851.074,180.176,46.875,-826.172,0.000
1746583605.864,465.332,70.312,15.137,418.457,0.000
1746583605.868,-1000.000,-216.309,-93.262,-1000.000,0.000
1746583605.872,-841.797,-173.828,-77.637,-732.422,0.000
1746583605.875,719.238,107.910,42.969,856.934,0.000
1746583605.879,995.605,129.395,62.012,926.758,0.000
1746583605.883,-489.746,-165.527,-51.270,-573.730,0.000
1746583605.887,-1000.000,-237.793,-85.449,-1000.000,0.000
1746583605.891,32.227,46.875,11.230,112.793,0.000
1746583605.895,-791.016,202.148,60.059,-790.039,0.000
1746583605.899,77.637,-72.266,-42.480,29.297,0.000
1746583605.903,-1000.000,-284.180,-126.465,-1000.000,0.000
1746583605.907,-247.070,-68.359,-39.551,-242.676,0.000
1746583605.911,-815.430,195.312,68.848,-814.453,0.000
1746583605.915,242.188,25.391,5.371,240.723,0.000
1746583605.918,-1000.000,-227.539,-117.676,-1000.000,0.000
1746583605.922,-514.160,-100.098,-71.289,-429.688,0.000
1746583605.926,-920.898,185.547,54.688,-877.441,0.000
1746583605.930,593.262,106.445,18.066,545.410,0.000
1746583605.934,-988.281,-212.402,-88.379,-1000.000,0.000
1746583605.938,-988.770,-207.031,-77.148,-886.230,0.000
1746583605.942,496.094,87.891,13.672,650.879,0.000
1746583605.946,-882.812,147.949,34.668,-936.523,0.000
1746583605.950,-297.852,-149.414,-51.758,-377.441,0.000
1746583605.954,-1000.000,-235.840,-82.031,-1000.000,0.000
1746583605.958,-80.078,56.641,-3.906,0.488,0.000
1746583605.961,-792.969,234.375,26.855,-784.668,0.000
1746583605.965,196.777,-25.879,-64.941,154.785,0.000
1746583605.969,-1000.000,-258.789,-119.141,-1000.000,0.000
1746583605.973,-263.184,-60.059,-38.574,-257.812,0.000
1746583605.977,-809.570,195.312,58.594,-809.082,0.000
1746583605.981,280.762,16.602,17.090,256.836,0.000
1746583605.985,-1000.000,-269.043,-93.750,-1000.000,0.000
1746583605.989,-593.262,-149.902,-65.430,-514.648,0.000
1746583605.993,-988.281,159.668,51.758,-937.012,0.000
1746583605.997,737.793,126.465,29.785,680.176,0.000
1746583606.001,-823.730,-180.664,-94.727,-895.020,0.000
1746583606.004,-1000.000,-229.004,-100.586,-1000.000,0.000
1746583606.008,286.133,99.609,28.320,424.805,0.000
1746583606.012,-807.129,232.910,62.500,-832.031,0.000
1746583606.016,-80.078,-79.590,-63.477,-156.250,0.000
1746583606.020,-1000.000,-245.605,-115.723,-1000.000,0.000
1746583606.024,-222.168,-19.043,-8.301,-156.250,0.000
1746583606.028,-814.453,167.480,59.570,-800.781,0.000
1746583606.032,235.352,-41.016,-39.062,219.727,0.000
1746583606.036,-1000.000,-274.414,-117.676,-1000.000,0.000
1746583606.040,-328.125,-112.305,-49.805,-274.414,0.000
1746583606.043,-830.566,177.246,43.457,-811.523,0.000
1746583606.047,409.668,66.895,9.277,361.816,0.000
1746583606.051,-1000.000,-237.793,-98.633,-1000.000,0.000
1746583606.055,-745.117,-169.922,-84.473,-648.926,0.000
1746583606.059,858.887,152.344,46.387,958.008,0.000
1746583606.063,887.695,150.391,41.016,826.660,0.000
1746583606.067,-642.578,-166.016,-101.562,-712.891,0.000
1746583606.071,-1000.000,-235.840,-116.699,-1000.000,0.000
1746583606.075,139.160,74.219,5.859,232.422,0.000
1746583606.079,-791.016,207.031,53.711,-798.340,0.000
1746583606.083,10.254,-76.660,-40.039,-43.457,0.000
1746583606.086,-1000.000,-256.348,-104.004,-1000.000,0.000
1746583606.090,-241.211,-38.086,-16.113,-227.539,0.000
1746583606.094,-816.406,195.312,77.637,-812.988,0.000
1746583606.098,240.234,5.859,6.836,236.328,0.000
1746583606.102,-1000.000,-248.047,-86.914,-1000.000,0.000
1746583606.106,-420.410,-118.652,-20.020,-338.867,0.000
1746583606.110,-869.141,152.832,90.820,-835.449,0.000
1746583606.114,496.094,33.203,43.457,451.660,0.000
1746583606.118,-1000.000,-285.645,-64.453,-1000.000,0.000
1746583606.122,-893.066,-247.070,-42.969,-812.500,0.000
1746583606.126,610.840,56.641,68.848,729.492,0.000
1746583606.129,-895.996,105.469,83.008,-963.379,0.000
1746583606.133,-316.406,-196.289,-20.508,-420.410,0.000
1746583606.137,-1000.000,-303.223,-48.828,-1000.000,0.000
1746583606.141,-2.930,-31.250,45.898,68.359,0.000
1746583606.145,-781.738,113.281,94.727,-781.250,0.000
1746583606.149,162.598,-113.281,1.953,105.469,0.000
1746583606.153,-1000.000,-293.945,-77.637,-1000.000,0.000
1746583606.157,-258.301,-107.910,-0.488,-251.465,0.000
1746583606.161,-810.547,148.926,104.004,-810.547,0.000
1746583606.165,244.629,-2.441,35.645,240.234,0.000
1746583606.168,-1000.000,-286.133,-75.684,-1000.000,0.000
1746583606.172,-537.109,-164.062,-31.250,-466.797,0.000
1746583606.176,-932.617,165.527,83.496,-896.973,0.000
1746583606.180,612.793,86.426,74.219,579.590,0.000
1746583606.184,-957.520,-242.188,-57.617,-995.605,0.000
1746583606.188,-1000.000,-230.469,-79.590,-965.332,0.000
1746583606.192,388.672,66.895,43.457,531.738,0.000
1746583606.196,-852.051,138.672,67.871,-895.508,0.000
1746583606.200,-225.098,-132.812,-45.898,-307.129,0.000
1746583606.204,-1000.000,-270.996,-92.285,-1000.000,0.000
1746583606.208,-193.359,-41.992,0.488,-108.887,0.000
1746583606.211,-814.941,181.152,80.566,-799.316,0.000
1746583606.215,230.469,-33.203,-1.953,203.613,0.000
1746583606.219,-1000.000,-263.184,-99.609,-1000.000,0.000
1746583606.223,-265.137,-82.031,-49.316,-262.695,0.000
1746583606.227,-808.594,180.664,41.016,-808.105,0.000
1746583606.231,309.082,34.180,2.930,285.156,0.000
1746583606.235,-1000.000,-274.414,-113.281,-1000.000,0.000
1746583606.239,-648.438,-185.059,-89.844,-584.473,0.000
1746583606.243,949.707,164.551,38.574,-990.234,0.000
1746583606.247,834.961,166.016,38.574,760.742,0.000
1746583606.251,-689.941,-156.738,-76.660,-791.992,0.000
1746583606.254,-1000.000,-229.980,-98.145,-1000.000,0.000
1746583606.258,163.574,37.109,2.930,292.969,0.000
1746583606.262,-801.758,156.250,49.805,-812.012,0.000
1746583606.266,-56.152,-116.699,-66.406,-112.793,0.000
1746583606.270,-1000.000,-280.273,-127.441,-1000.000,0.000
1746583606.274,-233.887,-30.273,-18.066,-191.895,0.000
1746583606.278,-817.383,191.406,65.430,-807.617,0.000
1746583606.282,238.281,-18.066,-13.184,230.469,0.000
1746583606.286,-1000.000,-248.535,-98.633,-1000.000,0.000
1746583606.290,-349.121,-83.008,-35.156,-301.758,0.000
1746583606.294,-837.402,205.566,55.664,-820.312,0.000
1746583606.297,412.598,82.031,3.418,375.000,0.000
1746583606.301,-1000.000,-228.516,-96.191,-1000.000,0.000
1746583606.305,-812.988,-183.594,-76.172,-715.332,0.000
1746583606.309,750.488,119.141,32.227,874.512,0.000
1746583606.313,971.191,136.230,39.551,896.973,0.000
1746583606.317,-522.461,-137.207,-80.078,-615.723,0.000
1746583606.321,-1000.000,-203.613,-108.887,-1000.000,0.000
1746583606.325,38.086,51.270,-1.953,123.535,0.000
1746583606.329,-794.434,214.355,38.086,-794.922,0.000
1746583606.333,54.199,-41.504,-80.078,-2.441,0.000
1746583606.336,-1000.000,-204.102,-162.598,-1000.000,0.000
1746583606.340,-244.629,14.648,-82.031,-239.258,0.000
1746583606.344,-817.871,232.910,1.953,-816.895,0.000
1746583606.348,244.141,60.547,-72.754,243.164,0.000
1746583606.352,-1000.000,-199.219,-161.133,-1000.000,0.000
1746583606.356,-499.512,-72.754,-120.605,-413.086,0.000
1746583606.360,-977.051,224.609,-39.551,-932.617,0.000
1746583606.364,485.840,157.715,-63.965,437.988,0.000
1746583606.368,-992.676,-136.719,-169.922,-1000.000,0.000
1746583606.372,-977.539,-132.324,-171.875,-872.070,0.000
1746583606.376,496.094,164.062,-45.410,655.273,0.000
1746583606.379,-870.117,213.379,-0.977,-923.340,0.000
1746583606.383,-277.344,-82.520,-104.004,-360.352,0.000
1746583606.387,-1000.000,-190.918,-149.902,-1000.000,0.000
1746583606.391,-62.012,67.383,-59.570,32.715,0.000
1746583606.395,-790.039,235.352,7.812,-780.762,0.000
1746583606.399,180.664,-13.672,-64.453,131.836,0.000
1746583606.403,-1000.000,-230.469,-146.973,-1000.000,0.000
1746583606.407,-262.695,-31.250,-62.012,-256.348,0.000
1746583606.411,-809.082,250.977,37.109,-809.570,0.000
1746583606.415,301.758,97.656,-34.668,269.531,0.000
1746583606.419,-1000.000,-200.684,-129.395,-1000.000,0.000
1746583606.422,-550.781,-109.863,-104.004,-489.746,0.000
1746583606.426,-959.961,202.148,-7.324,-923.828,0.000
1746583606.430,732.422,170.898,-7.812,679.688,0.000
1746583606.434,-818.359,-156.250,-104.980,-895.996,0.000
1746583606.438,-1000.000,-206.543,-104.004,-1000.000,0.000
1746583606.442,320.801,102.051,7.812,478.027,0.000
1746583606.446,-831.543,186.523,33.691,-866.211,0.000
1746583606.450,-178.711,-119.141,-75.684,-245.605,0.000
1746583606.454,-1000.000,-223.633,-119.629,-1000.000,0.000
1746583606.458,-213.379,41.016,-23.926,-147.949,0.000
1746583606.461,-818.359,236.816,32.227,-804.688,0.000
1746583606.465,233.398,5.371,-47.363,220.703,0.000
1746583606.469,-1000.000,-241.699,-127.930,-1000.000,0.000
1746583606.473,-283.691,-59.082,-77.148,-266.602,0.000
1746583606.477,-815.430,243.164,28.809,-808.594,0.000
1746583606.481,385.254,103.027,-9.766,339.355,0.000
1746583606.485,-1000.000,-215.820,-105.469,-1000.000,0.000
1746583606.489,-737.793,-166.504,-84.961,-636.719,0.000
1746583606.493,876.953,122.070,3.906,979.004,0.000
1746583606.497,849.609,114.258,10.742,781.738,0.000
1746583606.501,-685.547,-193.359,-88.867,-758.301,0.000
1746583606.504,-1000.000,-230.957,-101.074,-1000.000,0.000
1746583606.508,122.070,86.914,-9.766,206.055,0.000
1746583606.512,-795.410,222.656,11.719,-801.758,0.000
1746583606.516,-2.930,-60.547,-72.266,-57.617,0.000
1746583606.520,-1000.000,-243.164,-121.094,-1000.000,0.000
1746583606.524,-239.258,2.930,-47.363,-216.309,0.000
1746583606.528,-815.918,214.844,30.273,-810.547,0.000
1746583606.532,239.258,-14.648,-45.898,234.375,0.000
1746583606.536,-1000.000,-277.344,-139.648,-1000.000,0.000
1746583606.540,-393.066,-130.371,-68.359,-324.707,0.000
1746583606.544,-858.887,199.219,62.500,-831.055,0.000
1746583606.547,504.883,93.750,17.090,461.426,0.000
1746583606.551,-1000.000,-238.281,-119.141,-1000.000,0.000
1746583606.555,-893.555,-214.844,-108.887,-799.805,0.000
1746583606.559,636.719,91.797,11.719,770.996,0.000
1746583606.563,-937.988,174.316,37.109,987.305,0.000
1746583606.567,-389.648,-121.582,-79.102,-497.070,0.000
1746583606.571,-1000.000,-245.117,-116.211,-1000.000,0.000
